,tweetText,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,like_to_view_ratio
791,"You can do 8 hours of work in 2 if you:

- Feel the pressure to escape your current situation.

- Have a clear plan of attack toward a meaningful goal.

- Internalize a purpose that brings meaning to your work.

With pressure, a plan, and purpose you become indistractable.",121,6,187,1242,100954,321,0.012302633
1062,"Selfish reasons I started a business:

- To not be given orders
- To go to the gym at 2pm
- To never have to wear a suit
- To prove everyone else wrong
- To be able to afford Chipotle every day

Stubborn personal motivations can be more powerful than materialistic ones.",205,25,217,2512,204250,349,0.012298653610771114
1016,"You need 3 activities:

One that makes you money.
One that brings you peace.
One that keeps you fit.

There’s a million different options for each.

The fun part is experimenting with them all, choosing the one you enjoy, and creating a sustainable lifestyle over the next decade.",109,22,402,2208,180014,409,0.012265712666792583
815,"Writing is a great skill to learn because it pairs with any other skill or interests.

If you can write, you can do whatever you want and distribute the value you discover from those pursuits.

Writing allows you to make a living from living. The problem is that most people arent",159,14,126,1142,93114,131,0.012264535945185472
312,"Your life sucks because your standards for your life suck.

You're okay with $0 in your bank account.

You're okay with eating junk food every meal.

You don't have goals that make you feel the pain of not making progress.

Create better standards:
https://t.co/1rxg7i12Q5",66,4,79,716,58578,192,0.012223018880808494
832,https://t.co/s16QYdEMxE,32,6,75,614,50246,42,0.012219878199259642
281,"Self-discipline is when the desire to become the highest version of yourself outweighs the desire for cheap pleasures.

A thread on reaching your potential:",159,97,3243,18792,1542416,9312,0.012183483573821848
1193,"Your limitations are self-imposed.

If you want something, there's always a way. But, your ego is working overtime to distract you from your potential. 

Question everything, especially your beliefs about what's possible.

Once you see it, you can’t unsee it.",132,17,283,1545,127040,181,0.012161523929471034
969,"You need to focus your energy.

Meaningful goals.
Promising side projects.
Results-generating tasks.

The world is more distracting than ever.

If you don't protect your attention at all costs, your energy will be drained and you'll think that's your 'normal' state of living.",115,13,316,1683,138552,300,0.012147063918240083
782,"Being too smart makes you dumb because you analyze your way out of lessons birthed from action.

Being too dumb makes you smart because you learn from the mistakes that came from not caring about the risk.",138,13,174,1189,97922,134,0.012142317354629195
816,The answers to your problems are obvious. https://t.co/w49Muus0dI,35,6,102,624,51416,151,0.012136299984440642
50,"If you love:

- Pursuing your curiosity
- Setting your own goals
- Self-experimentation
- Self-improvement
- Self-education

A never-changing job isn't going to bring you fulfillment (but can be a good stepping stone).

Here's an alternative route:
https://t.co/DOhPqUsE7n",43,3,41,401,33042,175,0.012136069245203074
369,"There is a limit to how big your muscles can get.

But nobody has found a limit to how big your mind can get.

Meaning, there is no limit to what your mind controls:

- How much you make
- How good your life is
- How impactful you are

Train your mind:
https://t.co/TC6l2t3rfZ",52,3,42,502,41373,96,0.012133517028013439
971,"Your social media experience is an amplification of who you are.

If you complain about it being “toxic” or “negative” there’s a reason behind that.

You’re in control of what you allow into your mind.

Most people know this but let their toxic or negative reactions control them.",155,19,188,1318,108647,76,0.012131029848960395
1070,"A creative income is generated by solving profitable problems at the intersection of your skills, interests, and personality.",126,7,201,1294,106679,208,0.012129847486384387
899,"If you aren't directly involved in the transaction and fulfillment of the product or service you aren't getting better at making money.

Entrepreneurship is modern survival and you must learn to hunt.

Your psyche is begging you to use the parts that our world neglects.",49,5,79,656,54096,61,0.012126589766341319
1148,Most of your problems aren’t problems. They’re a temporary emotional wave that normalizes with time.,208,32,575,3181,262576,190,0.012114587776491378
850,"Set a goal.
Achieve the goal.
Market the goal.
Sell the solution to achieve the goal.

Stop overcomplicating how to make meaningful money.

The most profitable niche is you:
https://t.co/75cLxC2WMq",39,2,67,649,53597,169,0.012108886691419296
1196,"It is impossible to know with absolute certainty what is going to happen in the future.

This is why the masses flock to ""secure"" jobs and belief systems. It's an illusion of certainty to avoid struggle.

You can't skip making mistakes.

Mistakes are your light in the dark.",130,16,149,1136,93986,78,0.012086906560551572
669,"How to never be criticized:

Never change
Never pursue goals
Never live with purpose
Never put yourself out there
Never question what you're told
Never publish your creative work

Never do anything that makes people realize they aren't doing anything.",138,21,206,1204,99721,179,0.012073685582775944
