,tweetText,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,like_to_view_ratio
331,"None of these stats benefit small & medium business owners, which is what Twitter should be focusing on.

Creators make this platform great.

But Twitter needs to get its shit together.

- Start by lowering the $42,000/mo API cost.
- Make it easier to manage the DMs. A built-in CRM or at least let us add tags to the ppl. Also, make the DM search actually work.
- Let people automate stuff in the DMs without penalizing growth and engagement.
- Make GROK less stupid (or ignore it completely ignore it, cuz it's just taking up resources and time from the dev team)
- Make it easier for new accounts to grow without spending hours commenting and engaging.
- Fix the ads targeting 
- Let us upload videos without the dumb dropdowns (picking between 720p and 1080, like WTF? 😂)",12,0,0,30,6713,3,0.004468941
153,We started appointment setting with a client today. He already got the first sales call set up. Easy.,2,0,1,15,3359,1,0.004465615
2367,How many chopped up people does he have stuck in a freezer?,6,0,0,32,7190,0,0.004450626
1987,"I've been seeing ppl talking about ""Upskill"" recently.

Is that the new word for ""learn a new skill?",11,0,0,17,3821,0,0.004449097
2112,"One tiny hack I love to get sales faster without doing sales calls:

One of my clients (Joshua Lisec) scored 3 coaching sales at $25,000 each—all through email. and another 2 over a short Zoom call.

This happened in a span of 24 hours, by the way.

But how?

There are many ways, but today I'm going to focus only on one:

Price Anchoring.

Joshua’s service costs $100,000+.

When you compare his coaching’s $25,000 price tag to his service’s cost, it makes you feel like you're stealing his money. 

His followers KNOW this.

And that is KEY.

You see...

It's high time for those who master the art of price anchoring and rake in the profits that follow.

Now, what's price anchoring?

Price anchoring is when the first price you see affects how you feel about the other prices you see later.

For example, if you see a really expensive coaching first and then a cheaper one, the cheaper one might seem like a better deal because it costs less than the expensive one.

Want more?

For example, I charge more money for my marketing services than for my coaching.

My marketing service starts at $5,000 per month , plus a commission on every sale. And there's a minimum commitment of six months. That’s at least a guaranteed $30,000, plus the commissions.

When you compare that to my coaching packages that range from $5,000 to $20,000, or  my consult calls for $597...

My coaching packages could feel a bit less expensive.

That said, I understand that $20,000 is not cheap.

But again…

Price anchoring comes to play

My premium coaching is $20,000.

But I have more affordable packages, which is what most people end up buying.

That's the power of price anchoring.",2,0,0,11,2473,6,0.004448039
37,"""I got 1000 leads.""

Reality: 1000 people downloaded your giveaway and maybe 10% would become low-ticket buyers and 1% high-ticket.",12,3,2,44,9900,0,0.004444444
872,"¡PROGRESS! Sending women to war. We've come so far, my friends!",3,0,1,15,3376,0,0.004443128
1497,"He gave his competition 1,000,000 FREE views. 

Do what Apple does:
Never talk about your competition.",3,0,0,29,6527,5,0.004443083
2510,"Sure, the market may be saturated.

But if you have something unique to offer...

People WILL buy it.",5,1,4,18,4058,0,0.004435683
566,"Your experiences are as worthless as a feminist dance theory degree if you can't turn them into cash.

Trading your ideas just for likes and reposts ain't the way.",3,0,1,9,2030,0,0.004433498
41,"I love how all of the “money making” courses your Twitter coaches sell only have testimonials from their mutuals, and none of them mention any kind of financial success. 

“Great content” they say.
But where are the results?!!!?",3,0,0,10,2257,1,0.00443066
2030,"Slacking hits hardest when you're swimming in cash. New clients roll in, goals get knocked out, dollars stack up, but there's a catch.

It's too easy to get lazy instead of pushing hard. 

Sure, you score that $100k month, but consistency slips through your fingers like sand because of that laziness. So does your income. 

Never slack off.",1,0,0,10,2260,3,0.004424779
2887,The price just went up,8,0,3,37,8369,0,0.004421078
2563,"I went from charging $500 for a website…

to getting paid $30K for my marketing service.

Here are 18 lessons to charge 5-figures for your services.

/Thread",4,2,4,56,12670,44,0.00441989
2826,lesson there,4,0,1,15,3394,1,0.004419564
619,"Adobe released Project Stardust

It’s the most powerful photo editor ever.

The most like comments said:

“This is so sad... knowing how to do this 10 y was real skill and creativity... now everyone can do it ...”

I, for once, actually look forward to the release. https://t.co/4CYQrHVXiZ",1,0,2,11,2490,3,0.004417671
2176,"""No"" on a sales call may mean:
• Fear of failure
• Lack of confidence
• Unsure of themselves 

Ask the right questions. Help them believe in themselves, and they'll believe in you.",3,0,2,10,2266,5,0.004413063
3001,"If you have tried to create a product but failed…

If you think that building an info product is overwhelming…

That's because you don't know my proven formula to create micro products.

Here I teach you how 👇

https://t.co/E8cGTwebKr",1,0,0,12,2721,0,0.004410143
3067,"Had a terrible fall yesterday. 

Don’t fall in your 30s. 

It sucks.",24,1,0,76,17337,1,0.004383688
452,"It's nearly impossible to get sales on Twitter/X.

Because the algorithm HATES it when you add a link to your posts.

The solution?

A NEWSLETTER.

👇Grow Your Newsletter With This Easy Hack👇                           
                                                                                            
Ask any X big shot.

They’ll tell you two things:

ONE: It's hard to get sales in the timeline
TWO: Their big money-maker is their newsletter.

But how do you grow a newsletter?

Let me show:

1. Create a free product — a template, course, or ebook. Anything that provides value to your audience.

2. Upload to Gumroad — Why Gumroad and not other more advanced email marketing software? Because it's easy to use. Personally, I've got Gumroad connected to ConvertKit. This means that my Gumroad subscribers are mirrored on my ConvertKit account. Easy!

3. Promote the free product in your timeline — this is where most creators fail. They create something, and they never promote it. It kinda sucks that this is the case. So do yourself a favor: self-promote more often.

BONUS:
4. Automate DMs with HypeFury—How HypeFury works is that it allows you to send an automatic direct message to people who interact with your posts as you instruct them.

It's crazy how easy it is to grow your newsletter with X.

All you need is a:
• Free Product
• Gumroad (Free)
• Hypefury (Paid)

•••

Liked the thread?

Retweet :)

And follow @joserosado",4,0,3,22,5021,21,0.004381597
2287,"The way my wife tell some something that happened to her:
- A plot the likes of Game Of Thrones, 12 main characters with name and last name, date, time and places. Plus an unrelated sub plot.

How I tell what happened:
- so i did this. And this was the result.",3,1,0,16,3656,1,0.004376368
159,"To win in life and business, you need two things:

1. Identity Shifts
2. Habits

So, if you’re ready to smash 2024, read on:

Identity Shift: This isn’t about pretending to be a superhero. It’s about seeing yourself differently as a business owner. You’re no longer “trying to make it.” You ARE the expert in your field.

Take my shift as an example:

• I stopped identifying myself as a freelancer. Today, I see myself as an agency owner. I let my employees handle the deliverables, and I focus on getting clients and keeping people in check.

• I also went from second-guessing to walking with confidence. No more lowering my price to appeal to a different set of clients. I price my stuff high and the price keeps going up.

Next up…

—

Habits: The everyday stuff, the bread and butter, keeps your life and business trending in the right direction.

It's 2024 already…

Phew...

So it's time to trade old habits for new ones that boost your growth.

To start…

Try to change your Identity.

Because without an Identity Shift, you'll never succeed.

But how do you actually trigger one?

—

An Identity Shift only happens for two reasons:

1. Traumatic events—like losing a family member or something (or someone) triggers a strong emotion in you, like looking in the mirror and feeling disgusted because you let yourself go, or your #1 client fires you. But why wait for such a moment? Fluck no. There’s a better alternative.

2. Daily actions—aka, habits. Habits shape you. And they're the fast track to an identity shift. Because you become what you do every day.

Creating good habits is like building a success factory.

But how do you build these habits?

And, how do you choose the right ones?

I’m here to help.

Check out my free Productivity Guide in the following tweet.

—@JoseRosado
(If you liked this post, RT 😆)",7,2,5,32,7313,22,0.004375769
